date,kse,lreturns,bnk,ins,er,snp,lrkse,lrbnk,lrins,lrsnp,d7,d5,d3,dcity,dpunsindh,d50,casults,date1,provstate,city,nkill,nkillter,nwound,attacktype1,attacktype1_txt
"April 21, 2006",12007.6,-0.005659527,4118.65,0,80.798031,1311.280029,-0.005659527,0.02037045,,-0.000137209,1,0,0,0,0,0,0,,,,,,,,
"April 24, 2006",11802.68,-0.017213158,4139.23,0,80.764252,1308.109985,-0.017213158,0.00498434,,-0.002420446,0,0,0,0,0,0,0,,,,,,,,
"April 25, 2006",11941.82,0.011719901,4117.47,0,80.764252,1301.73999,0.011719901,-0.005270883,,-0.004881513,0,0,0,0,0,0,0,,,,,,,,
"April 26, 2006",11910.09,-0.002660585,4074.76,0,80.764252,1305.410034,-0.002660585,-0.010427048,,0.00281537,0,0,0,0,0,0,0,,,,,,,,
"April 27, 2006",11683.72,-0.01918952,4054.17,0,80.838272,1309.719971,-0.01918952,-0.005065868,,0.003296158,0,0,0,0,0,0,0,,,,,,,,
"April 28, 2006",11342.17,-0.029668782,4040.03,0,81.161773,1310.609985,-0.029668782,-0.003493863,,0.000679314,0,0,0,0,0,0,0,,,,,,,,
"May 2, 2006",11572.58,0.020110869,3865.56,0,81.232618,1313.209961,0.020110869,-0.044145556,,0.001981826,0,0,0,0,0,0,0,,,,,,,,
"May 3, 2006",11728.14,0.013352575,3723.03,0,81.025261,1308.119995,0.013352575,-0.037568709,,-0.003883504,0,0,0,0,0,0,0,,,,,,,,
"May 4, 2006",11690.25,-0.003235921,3879.4,0,81.226664,1312.25,-0.003235921,0.04114265,,0.003152233,0,0,0,0,0,0,0,,,,,,,,
"May 5, 2006",11686.44,-0.000325966,3730.46,0,81.226664,1325.76001,-0.000325966,-0.039148952,,0.010242666,0,0,0,0,0,0,0,,,,,,,,
"May 8, 2006",11775.52,0.007593605,3797.33,0,81.226664,1324.660034,0.007593605,0.017766638,,-0.000830039,0,0,0,0,0,0,0,,,,,,,,
"May 9, 2006",11576.83,-0.017017113,3872.21,0,80.881063,1325.140015,-0.017017113,0.019527215,,0.000362277,0,0,0,0,0,0,0,,,,,,,,
"May 10, 2006",11571.83,-0.00043199,3844.15,0,81.02046,1322.849976,-0.00043199,-0.007272891,,-0.001729644,0,0,0,0,0,0,0,,,,,,,,
"May 11, 2006",11531.37,-0.003502549,3889.85,0,81.26938,1305.920044,-0.003502549,0.011818084,,-0.012880675,0,0,0,0,0,0,0,,,,,,,,
"May 12, 2006",11511.54,-0.001721137,3891.24,0,81.457239,1291.23999,-0.001721137,0.000357276,,-0.011304818,0,0,0,0,0,0,0,,,,,,,,
"May 15, 2006",11096.86,-0.036687825,3724.61,0,81.390782,1294.5,-0.036687825,-0.043765725,,0.002521531,0,0,0,0,0,0,0,,,,,,,,
"May 16, 2006",10706.96,-0.035768188,3562.24,0,81.390782,1292.079956,-0.035768188,-0.044572588,,-0.001871231,0,0,0,0,0,0,0,,,,,,,,
"May 17, 2006",11094.41,0.035547381,3444.6,0,81.390782,1270.319946,0.035547381,-0.033581773,,-0.016984494,0,0,0,0,0,0,0,,,,,,,,
"May 18, 2006",10687.88,-0.037330989,3316.98,0,81.308505,1261.810059,-0.037330989,-0.037753057,,-0.00672155,0,0,0,0,0,0,0,,,,,,,,
"May 19, 2006",10861.31,0.016096544,3463.28,0,81.407468,1267.030029,0.016096544,0.043161386,,0.004128357,0,0,0,0,0,0,0,,,,,,,,
"May 22, 2006",10930.55,0.006354688,3525.69,0,80.891935,1262.069946,0.006354688,0.017860045,,-0.003922415,0,0,0,0,0,0,0,,,,,,,,
"May 23, 2006",10932.58,0.000185701,3494.21,0,81.571247,1256.579956,0.000185701,-0.008968849,,-0.004359477,0,0,0,0,0,0,0,,,,,,,,
"May 24, 2006",11116.88,0.016717352,3557.48,0,81.536012,1258.569946,0.016717352,0.017945116,,0.001582403,0,0,0,0,0,0,0,,,,,,,,
"May 25, 2006",11018.85,-0.008857231,3426.68,0,81.536012,1272.880005,-0.008857231,-0.037460567,,0.011305941,0,0,0,0,0,0,0,,,,,,,,
"May 26, 2006",10660.39,-0.033072439,3271.49,0,81.536012,1280.160034,-0.033072439,-0.046346324,,0.005703043,0,0,0,0,0,0,0,,,,,,,,
"May 29, 2006",10247.6,-0.039491472,3260.86,0,81.552091,,-0.039491472,-0.003254574,,,0,0,0,0,0,0,0,,,,,,,,
"May 30, 2006",10118.73,-0.01265537,3210.22,0,81.507557,1259.869995,-0.01265537,-0.015651494,,,0,0,0,0,0,0,0,,,,,,,,
"May 31, 2006",9800.69,-0.031935371,3066.87,0,81.713105,1270.089966,-0.031935371,-0.045681973,,0.0080792,0,0,0,0,0,0,0,,,,,,,,
"June 1, 2006",10183.77,0.038342485,2832.67,0,81.599429,1285.709961,0.038342485,-0.079437768,,0.012223327,0,0,0,0,0,0,0,,,,,,,,
"June 2, 2006",10346.23,0.015826926,2988.36,0,81.715897,1288.219971,0.015826926,0.053505012,,0.001950333,0,0,0,0,0,0,0,,,,,,,,
"June 5, 2006",10373.86,0.002666978,3131.95,0,81.715897,1265.290039,0.002666978,0.046931072,,-0.017960022,0,0,0,0,0,0,0,,,,,,,,
"June 6, 2006",10531.86,0.015115768,3258.66,0,81.715897,1263.849976,0.015115768,0.039660254,,-0.001138777,0,0,0,0,0,0,0,,,,,,,,
"June 7, 2006",10202.36,-0.031785883,3343.02,0,82.639788,1256.150024,-0.031785883,0.025558522,,-0.006111092,0,0,0,0,0,0,0,,,,,,,,
"June 8, 2006",9775.04,-0.042786868,3413.8,0,82.255041,1257.930054,-0.042786868,0.02095145,,0.001416049,0,0,0,0,0,0,0,,,,,,,,
"June 9, 2006",9849.83,0.007621998,3503.05,0,82.182992,1252.300049,0.007621998,0.025807977,,-0.004485656,0,0,0,0,0,0,0,,,,,,,,
"June 12, 2006",9732.86,-0.011946407,3362.43,0,81.951402,1237.439941,-0.011946407,-0.040970091,,-0.011937218,0,0,0,0,0,0,0,,,,,,,,
"June 13, 2006",9314.91,-0.043891447,3214.45,0,82.054701,1223.689941,-0.043891447,-0.045007657,,-0.011173846,0,0,0,0,0,0,0,,,,,,,,
"June 14, 2006",8766.98,-0.060623951,3081.09,0,82.054701,1230.040039,-0.060623951,-0.042372839,,0.005175885,0,0,0,0,0,0,0,,,,,,,,
"June 15, 2006",9177.46,0.045758087,3223.59,0,82.054701,1256.160034,0.045758087,0.045212215,,0.021012755,0,0,0,0,0,0,0,,,,,,,,
"June 16, 2006",9607.11,0.045752971,3377.39,0,82.1008,1251.540039,0.045752971,0.046607577,,-0.003684651,0,0,0,0,0,0,0,,,,,,,,
"June 19, 2006",9943.83,0.034448809,3457.99,0,81.998555,1240.130005,0.034448809,0.023584274,,-0.009158607,0,0,0,0,0,0,0,,,,,,,,
"June 20, 2006",10105.17,0.016094916,3343.12,0,82.017894,1240.119995,0.016094916,-0.033782993,,-8.07E-06,0,0,0,0,0,0,0,,,,,,,,
"June 21, 2006",10103.31,-0.000184081,3471.59,0,82.155964,1252.199951,-0.000184081,0.0377082,,0.00969382,0,0,0,0,0,0,0,,,,,,,,
"June 22, 2006",10171,0.006677441,3587.6,0,82.09414,1245.599976,0.006677441,0.032870753,,-0.005284643,0,0,0,0,0,0,0,,,,,,,,
"June 23, 2006",9807.53,-0.036390076,3564.49,0,82.09414,1244.5,-0.036390076,-0.006462469,,-0.000883479,0,0,0,0,0,0,0,,,,,,,,
"June 26, 2006",9404.7,-0.041940894,3562.42,0,82.09414,1250.560059,-0.041940894,-0.000580897,,0.004857655,0,0,0,0,0,0,0,,,,,,,,
"June 27, 2006",9041.62,-0.039371202,3419.32,0,82.817974,1239.199951,-0.039371202,-0.040998388,,-0.009125528,0,0,0,0,0,0,0,,,,,,,,
"June 28, 2006",9434.15,0.042497723,3517.81,0,83.085728,1246,0.042497723,0.028396936,,0.00547245,0,0,0,0,0,0,0,,,,,,,,
"June 29, 2006",9841.43,0.042264941,3544.43,0,82.71934,1272.869995,0.042264941,0.00753872,,0.021335769,0,0,0,0,0,0,0,,,,,,,,
"June 30, 2006",9989.41,0.014924506,3506.16,0,82.985406,1270.199951,0.014924506,-0.010855936,,-0.00209986,0,0,0,0,0,0,0,,,,,,,,
"July 3, 2006",9603.65,-0.039382297,3514.76,0,82.836125,1280.189941,-0.039382297,0.002449823,,0.007834129,0,0,0,0,0,0,0,,,,,,,,
"July 4, 2006",9829.4,0.02323466,3468.8,0,82.836125,,0.02323466,-0.013162531,,,0,0,0,0,0,0,0,,,,,,,,
"July 5, 2006",9936.33,0.010819843,3558.53,0,82.836125,1270.910034,0.010819843,0.025538825,,,0,0,0,0,0,0,0,,,,,,,,
"July 6, 2006",9916.08,-0.002040055,3500.04,0,83.272324,1274.079956,-0.002040055,-0.016573141,,0.002491109,0,0,0,0,0,0,0,,,,,,,,
"July 7, 2006",9836.04,-0.008104491,3515.32,0,83.154498,1265.47998,-0.008104491,0.004356163,,-0.006772834,0,0,0,0,0,0,0,,,,,,,,
"July 10, 2006",9504.47,-0.034290977,3507.41,0,83.078272,1267.339966,-0.034290977,-0.002252686,,0.001468708,0,0,0,0,0,0,0,,,,,,,,
"July 11, 2006",9655.93,0.01581002,3571.14,0,82.437863,1272.430054,0.01581002,0.018006999,,0.004008312,0,0,0,0,0,0,0,,,,,,,,
"July 12, 2006",9920.66,0.027047217,3562.54,0,82.324476,1258.599976,0.027047217,-0.002411099,,-0.010928528,0,0,0,0,0,0,0,,,,,,,,
"July 13, 2006",10014.88,0.009452536,3528.55,0,82.324476,1242.280029,0.009452536,-0.009586752,,-0.013051549,0,0,0,0,0,0,0,,,,,,,,
"July 14, 2006",10027.09,0.001218443,3548.11,0,82.324476,1236.199951,0.001218443,0.005528046,,-0.004906306,0,0,0,0,0,0,0,,,,,,,,
"July 17, 2006",9947.8,-0.007939009,3521.05,0,82.515692,1234.48999,-0.007939009,-0.007655827,,-0.001384197,0,0,0,0,0,0,0,,,,,,,,
"July 18, 2006",10191.84,0.024235979,3541.82,0,82.88525,1236.859985,0.024235979,0.005881479,,0.001917977,0,0,0,0,0,0,0,,,,,,,,
"July 19, 2006",10198.78,0.000680705,3585.51,0,82.665568,1259.810059,0.000680705,0.012260004,,0.018385065,0,0,0,0,0,0,0,,,,,,,,
"July 20, 2006",10198.32,-4.51E-05,3603.1,0,82.584931,1249.130005,-4.51E-05,0.004893863,,-0.00851365,0,0,0,0,0,0,0,,,,,,,,
"July 21, 2006",10257.63,0.005798818,3696.82,0,82.247086,1240.290039,0.005798818,0.025678405,,-0.007102058,0,0,0,0,0,0,0,,,,,,,,
"July 24, 2006",10350.63,0.009025569,3753.44,0,82.247086,1260.910034,0.009025569,0.015199762,,0.016488455,0,0,0,0,0,0,0,,,,,,,,
"July 25, 2006",10401.13,0.004867067,3756.76,0,82.247086,1268.880005,0.004867067,0.000884131,,0.006300916,0,0,0,0,0,0,0,,,,,,,,
"July 26, 2006",10343.67,-0.005539716,3777.2,0,82.5978,1268.400024,-0.005539716,0.005426111,,-0.000378343,0,0,0,0,0,0,0,,,,,,,,
"July 27, 2006",10430.73,0.008381519,3686.37,0,82.357674,1263.199951,0.008381519,-0.02434076,,-0.004108137,0,0,0,0,0,0,0,,,,,,,,
"July 28, 2006",10353.52,-0.007429698,3703.23,0,82.746933,1278.550049,-0.007429698,0.004563178,,0.012078516,0,0,0,0,0,0,0,,,,,,,,
"July 31, 2006",10497.63,0.013822959,3673.85,0,82.729087,1276.660034,0.013822959,-0.007965253,,-0.001479342,0,0,0,0,0,0,0,,,,,,,,
"August 1, 2006",10507.09,0.00090075,3640.87,0,82.956779,1270.920044,0.00090075,-0.009017494,,-0.004506237,0,0,0,0,0,0,0,,,,,,,,
"August 2, 2006",10558.32,0.004863907,3738.67,0,82.956779,1277.410034,0.004863907,0.026507269,,0.005093535,0,0,0,0,0,0,0,,,,,,,,
"August 3, 2006",10667.49,0.010286624,3727.42,0,82.956779,1280.27002,0.010286624,-0.003013628,,0.002236392,0,0,0,0,0,0,0,,,,,,,,
"August 4, 2006",10772.58,0.009803218,3730.14,0,82.808835,1279.359985,0.009803218,0.000729461,,-0.000711068,0,0,0,0,0,0,0,,,,,,,,
"August 7, 2006",10846.74,0.006860557,3715.09,0,82.710557,1275.77002,0.006860557,-0.004042862,,-0.002810008,0,0,0,0,0,0,0,,,,,,,,
"August 8, 2006",10828.39,-0.001693185,3636.38,0,82.661447,1271.47998,-0.001693185,-0.021414223,,-0.003368373,0,0,0,0,0,0,0,,,,,,,,
"August 9, 2006",10655.54,-0.016091444,3652.29,0,82.758773,1265.949951,-0.016091444,0.004365687,,-0.004358771,0,0,0,0,0,0,0,,,,,,,,
"August 10, 2006",10525.09,-0.012318014,3526.79,0,82.90683,1271.810059,-0.012318014,-0.034966259,,0.004618339,0,0,0,0,0,0,0,,,,,,,,
"August 11, 2006",10406.4,-0.011340929,3402.02,0,82.90683,1266.73999,-0.011340929,-0.036018736,,-0.003994466,0,0,0,0,0,0,0,,,,,,,,
"August 15, 2006",10317.41,-0.008588242,3499.24,0,82.90683,1285.579956,-0.008588242,0.028176429,,0.014763281,0,0,0,0,0,0,0,,,,,,,,
"August 16, 2006",10576.71,0.024821654,3506.31,0,82.951453,1295.430054,0.024821654,0.0020184,,0.007632784,0,0,0,0,0,0,0,,,,,,,,
"August 17, 2006",10557.25,-0.001841586,3578.36,0,82.859556,1297.47998,-0.001841586,0.020340392,,0.001581178,0,0,0,0,0,0,0,,,,,,,,
"August 18, 2006",10562.88,0.000533141,3577.54,0,82.580203,1302.300049,0.000533141,-0.000229182,,0.003708063,0,0,0,0,0,0,0,,,,,,,,
"August 21, 2006",10481.64,-0.007720813,3647.41,0,82.800616,1297.52002,-0.007720813,0.019341913,,-0.003677204,0,0,0,0,0,0,0,,,,,,,,
"August 22, 2006",10220.71,-0.025209101,3634.14,0,82.757823,1298.819946,-0.025209101,-0.003644832,,0.001001353,0,0,0,0,0,0,0,,,,,,,,
"August 23, 2006",10244.69,0.002343469,3627.18,0,82.757823,1292.98999,0.002343469,-0.001917007,,-0.00449876,0,0,0,0,0,0,0,,,,,,,,
"August 24, 2006",9955.23,-0.028661481,3692.81,0,82.757823,1296.060059,-0.028661481,0.017932199,,0.002371581,0,0,0,0,0,0,0,,,,,,,,
"August 25, 2006",9584.79,-0.037920574,3627.17,0,82.774483,1295.089966,-0.037920574,-0.017934956,,-0.000748774,0,0,0,0,0,0,0,,,,,,,,
"August 28, 2006",9876.51,0.029981743,3647.77,0,82.921645,1301.780029,0.029981743,0.005663292,,0.005152416,0,0,0,0,0,0,0,,,,,,,,
"August 29, 2006",9942.87,0.006696501,3629.12,0,82.670043,1304.280029,0.006696501,-0.005125827,,0.001918606,0,0,0,0,0,0,0,,,,,,,,
"August 30, 2006",10086.15,0.014307484,3736.39,0,82.67384,1305.369995,0.014307484,0.02912971,,0.000835335,0,0,0,0,0,0,0,,,,,,,,
"August 31, 2006",10064.13,-0.002185578,3671.07,0,82.85074,1303.819946,-0.002185578,-0.017636732,,-0.001188146,0,0,0,0,0,0,0,,,,,,,,
"September 1, 2006",10170.97,0.010559967,3696.21,0,82.85074,1311.01001,0.010559967,0.006824798,,0.005499464,0,0,0,0,0,0,0,,,,,,,,
"September 4, 2006",10125.91,-0.004440099,3707.81,0,82.85074,,-0.004440099,0.003133435,,,0,0,0,0,0,0,0,,,,,,,,
"September 5, 2006",10001.79,-0.012333409,3689.94,0,82.696337,1313.25,-0.012333409,-0.004831208,,,0,0,0,0,0,0,0,,,,,,,,
"September 6, 2006",10068.7,0.006667525,3735.18,0,82.478925,1300.26001,0.006667525,0.012185812,,-0.009940729,0,0,0,0,0,0,0,,,,,,,,
"September 7, 2006",9927.1,-0.014163211,3836.61,0,82.733838,1294.02002,-0.014163211,0.026793154,,-0.004810585,0,0,0,0,0,0,0,,,,,,,,
"September 8, 2006",9965.21,0.003831636,3938.02,0,82.618603,1298.920044,0.003831636,0.026088895,,0.003779516,0,0,0,0,0,0,0,,,,,,,,
"September 11, 2006",9892.77,-0.00729584,4055.64,0,82.950887,1299.540039,-0.00729584,0.029430446,,0.000477202,0,0,0,0,0,0,0,,,,,,,,
"September 12, 2006",10157.17,0.026375673,4081.1,0,82.950887,1313,0.026375673,0.006258055,,0.01030421,0,0,0,0,0,0,0,,,,,,,,
"September 13, 2006",9988.63,-0.016732414,4100.37,0,82.950887,1318.069946,-0.016732414,0.004710654,,0.003853909,0,0,0,0,0,0,0,,,,,,,,
"September 14, 2006",10028.5,0.003983593,4167.91,0,83.021688,1316.280029,0.003983593,0.016337498,,-0.001358906,0,0,0,0,0,0,0,,,,,,,,
"September 15, 2006",9984.57,-0.004390138,4233.55,0,82.455991,1319.660034,-0.004390138,0.015626173,,0.002564555,0,0,0,0,0,0,0,,,,,,,,
"September 18, 2006",9876.4,-0.010892828,4269.34,0,82.652652,1321.180054,-0.010892828,0.008418364,,0.001151164,0,0,0,0,0,0,0,,,,,,,,
"September 19, 2006",9908.85,0.003280224,4397.44,0,82.64728,1317.640015,0.003280224,0.029563305,,-0.002683049,0,0,0,0,0,0,0,,,,,,,,
"September 20, 2006",10032.57,0.012408503,4364.55,0,82.945587,1325.180054,0.012408503,-0.007507462,,0.005706071,0,0,0,0,0,0,0,,,,,,,,
"September 21, 2006",10155.1,0.012139242,4401.94,0,82.945587,1318.030029,0.012139242,0.008530262,,-0.00541012,0,0,0,0,0,0,0,,,,,,,,
"September 22, 2006",10306.75,0.014822978,4507.08,0,82.945587,1314.780029,0.014822978,0.023604141,,-0.002468846,0,0,0,0,0,0,0,,,,,,,,
"September 25, 2006",10252.15,-0.005311581,4520.26,0,82.993957,1326.369995,-0.005311581,0.002920021,,0.00877651,0,0,0,0,0,0,0,,,,,,,,
"September 26, 2006",10305.43,0.005183501,4417.17,0,83.030544,1336.349976,0.005183501,-0.023070295,,0.007496115,0,0,0,0,0,0,0,,,,,,,,
"September 27, 2006",10386.52,0.007837871,4461.56,0,83.137236,1336.589966,0.007837871,0.009999261,,0.00017957,0,0,0,0,0,0,0,,,,,,,,
"September 28, 2006",10528.69,0.0135951,4424.54,0,83.117081,1338.880005,0.0135951,-0.008332162,,0.001711878,0,0,0,0,0,0,0,,,,,,,,
"September 29, 2006",10512.48,-0.001540789,4367.12,0,83.199809,1335.849976,-0.001540789,-0.013062565,,-0.002265672,0,0,0,0,0,0,0,,,,,,,,
"October 2, 2006",10616.24,0.009821781,4404.26,0,83.199809,1331.319946,0.009821781,0.008468501,,-0.003396885,0,0,0,0,0,0,0,,,,,,,,
"October 3, 2006",10592.72,-0.002217931,4401.92,0,83.199809,1334.109985,-0.002217931,-0.000531445,,0.002093501,0,0,0,0,0,0,0,,,,,,,,
"October 4, 2006",10743.55,0.014138602,4492.54,0,83.318251,1350.199951,0.014138602,0.020377434,,0.011988302,0,0,0,0,0,0,0,,,,,,,,
"October 5, 2006",10855.82,0.010395767,4527.68,0,83.275934,1353.219971,0.010395767,0.007791424,,0.002234223,0,0,0,0,0,0,0,,,,,,,,
"October 6, 2006",10926.91,0.006527212,4528.61,0,83.174717,1349.589966,0.006527212,0.000205382,,-0.002686099,0,0,0,0,0,0,0,,,,,,,,
"October 9, 2006",10942.75,0.001448582,4612.78,0,83.249602,1350.660034,0.001448582,0.018415663,,0.00079257,0,0,0,0,0,0,0,,,,,,,,
"October 10, 2006",10959.71,0.001548685,4520.71,0,83.222344,1353.420044,0.001548685,-0.020161651,,0.002041368,0,0,0,0,0,0,0,,,,,,,,
"October 11, 2006",10886.42,-0.00670968,4447.55,0,83.222344,1349.949951,-0.00670968,-0.016315678,,-0.002567236,0,0,0,0,0,0,0,,,,,,,,
"October 12, 2006",10880.29,-0.000563245,4449.79,0,83.222344,1362.829956,-0.000563245,0.000503521,,0.009495869,0,0,0,0,0,0,0,,,,,,,,
"October 13, 2006",10924.55,0.004059655,4605.02,0,83.302972,1365.619995,0.004059655,0.034290109,,0.002045147,0,0,0,0,0,0,0,,,,,,,,
"October 16, 2006",10909.31,-0.001395997,4483.49,0,83.257385,1369.060059,-0.001395997,-0.026745252,,0.002515882,0,0,0,0,0,0,0,,,,,,,,
"October 17, 2006",11167.04,0.023350029,4478.17,0,83.156428,1364.050049,0.023350029,-0.00118728,,-0.003666164,0,0,0,0,0,0,0,,,,,,,,
"October 18, 2006",11399.83,0.020631861,4422.25,0,82.966081,1365.800049,0.020631861,-0.012565864,,0.001282122,0,0,0,0,0,0,0,,,,,,,,
"October 19, 2006",11566.8,0.014540483,4263.19,0,83.069163,1366.959961,0.014540483,-0.03663091,,0.000848894,0,0,0,0,0,0,0,,,,,,,,
"October 30, 2006",11528.27,-0.003336646,4415.69,0,83.069163,1377.930054,-0.003336646,0.035146401,,0.007993145,0,0,0,0,0,0,0,,,,,,,,
"October 31, 2006",11327.71,-0.017550343,4317.62,0,83.069163,1377.939941,-0.017550343,-0.022459783,,7.18E-06,0,0,0,0,0,0,0,,,,,,,,
"November 1, 2006",11010.59,-0.028394399,4327.95,0,83.271456,1367.810059,-0.028394399,0.002389664,,-0.007378624,0,0,0,0,0,0,0,,,,,,,,
"November 2, 2006",10945.35,-0.005942828,4376.26,0,83.311706,1367.339966,-0.005942828,0.01110049,,-0.000343742,0,0,0,0,0,0,0,,,,,,,,
"November 3, 2006",11246.71,0.027160933,4367.39,0,83.245397,1364.300049,0.027160933,-0.002028902,,-0.002225709,0,0,0,0,0,0,0,,,,,,,,
"November 6, 2006",11012.4,-0.021053731,4264.83,0,83.318971,1379.780029,-0.021053731,-0.023763256,,0.011282575,0,0,0,0,0,0,0,,,,,,,,
"November 7, 2006",11017.51,0.000463915,4351.8,0,83.25865,1382.839966,0.000463915,0.020187232,,0.002215244,0,0,0,0,0,0,0,,,,,,,,
"November 8, 2006",10973.08,-0.004040825,4324.15,0,83.25865,1385.719971,-0.004040825,-0.006373963,,0.002080508,0,0,0,0,0,0,0,,,,,,,,
"November 10, 2006",10739.45,-0.021521123,4405.88,0,83.25865,1380.900024,-0.021521123,0.018724423,,-0.003484361,0,0,0,0,0,0,0,,,,,,,,
"November 13, 2006",10743.84,0.00040869,4445.04,0,83.253622,1384.420044,0.00040869,0.008848855,,0.002545833,0,0,0,0,0,0,0,,,,,,,,
"November 14, 2006",10869.32,0.011611575,4438.77,0,83.641612,1393.219971,0.011611575,-0.001411557,,0.006336283,0,0,0,0,0,0,0,,,,,,,,
"November 15, 2006",10811.86,-0.005300462,4439.45,0,83.275217,1396.569946,-0.005300462,0.000153184,,0.002401598,0,0,0,0,0,0,0,,,,,,,,
"November 16, 2006",10850.04,0.003525087,4377.7,0,83.45084,1399.76001,0.003525087,-0.014007023,,0.002281609,0,0,0,0,0,0,0,,,,,,,,
"November 17, 2006",10705.87,-0.013376577,4422.88,0,83.44902,1401.199951,-0.013376577,0.010267595,,0.001028177,0,0,0,0,0,0,0,,,,,,,,
"November 20, 2006",10430.66,-0.026042643,4366.44,0,83.44902,1400.5,-0.026042643,-0.012843036,,-0.000499662,0,0,0,0,0,0,0,,,,,,,,
"November 21, 2006",10622.55,0.018229554,4321.84,0,83.44902,1402.810059,0.018229554,-0.010266794,,0.001648094,0,0,0,0,0,0,0,,,,,,,,
"November 22, 2006",10646.26,0.002229557,4340.85,0,83.756271,1406.089966,0.002229557,0.004388944,,0.002335369,0,0,0,0,0,0,0,,,,,,,,
"November 23, 2006",10867.11,0.02053214,4442.41,0,83.751875,,0.02053214,0.023126841,,,0,0,0,0,0,0,0,,,,,,,,
"November 24, 2006",10870.9,0.000348698,4474.4,0,83.666611,1400.949951,0.000348698,0.007175243,,,0,0,0,0,0,0,0,,,,,,,,
"November 27, 2006",10750.41,-0.011145601,4421.79,0,83.706696,1381.959961,-0.011145601,-0.011827673,,-0.01364779,0,0,0,0,0,0,0,,,,,,,,
"November 28, 2006",10762.16,0.001092385,4431.57,0,83.309726,1386.719971,0.001092385,0.002209332,,0.003438472,0,0,0,0,0,0,0,,,,,,,,
"November 29, 2006",10594.57,-0.015694672,4482.85,0,83.309726,1399.47998,-0.015694672,0.011505082,,0.009159499,0,0,0,0,0,0,0,,,,,,,,
"November 30, 2006",10618.75,0.002279701,4440.87,0,83.309726,1400.630005,0.002279701,-0.009408702,,0.000821414,0,0,0,0,0,0,0,,,,,,,,
"December 1, 2006",10388.19,-0.021951722,4438.72,0,83.490247,1396.709961,-0.021951722,-0.000484257,,-0.002802696,0,0,0,0,0,0,0,,,,,,,,
"December 4, 2006",10416,0.002673501,4389.41,0,83.099948,1409.119995,0.002673501,-0.011171225,,0.008845949,0,0,0,0,0,0,0,,,,,,,,
"December 5, 2006",10550.16,0.01279794,4298.35,0,83.499483,1414.76001,0.01279794,-0.020963594,,0.00399452,0,0,0,0,0,0,0,,,,,,,,
"December 6, 2006",10677.38,0.011986459,4117.41,0,83.500894,1412.900024,0.011986459,-0.043006903,,-0.001315566,0,0,0,0,0,0,0,,,,,,,,
"December 7, 2006",10642.68,-0.003255153,4175.93,0,83.434124,1407.290039,-0.003255153,0.014112763,,-0.00397845,0,0,0,0,0,0,0,,,,,,,,
"December 8, 2006",10561.97,-0.007612518,4037.65,0,83.434124,1409.839966,-0.007612518,-0.033674248,,0.001810302,0,0,0,0,0,0,0,,,,,,,,
"December 11, 2006",10584.48,0.002128963,3981.75,0,83.434124,1413.040039,0.002128963,-0.013941418,,0.002267241,0,0,0,0,0,0,0,,,,,,,,
"December 12, 2006",10644.36,0.005641397,4102.67,0,83.506243,1411.560059,0.005641397,0.02991656,,-0.001047922,0,0,0,0,0,0,0,,,,,,,,
"December 13, 2006",10587.09,-0.00539484,4115.41,0,83.513797,1413.209961,-0.00539484,0.003100483,,0.001168167,0,0,0,0,0,0,0,,,,,,,,
"December 14, 2006",10604.44,0.001637447,4119.95,0,83.350392,1425.48999,0.001637447,0.001102563,,0.008651922,0,0,0,0,0,0,0,,,,,,,,
"December 15, 2006",10551.87,-0.004969686,4123.56,0,83.501241,1427.089966,-0.004969686,0.000875841,,0.001121775,0,0,0,0,0,0,0,,,,,,,,
"December 18, 2006",10341.41,-0.020146872,4133.71,0,83.508609,1422.47998,-0.020146872,0.002458441,,-0.003235569,0,0,0,0,0,0,0,,,,,,,,
"December 19, 2006",10055.65,-0.028021558,4236.14,0,83.508609,1425.550049,-0.028021558,0.024477168,,0.002155925,0,0,0,0,0,0,0,,,,,,,,
"December 20, 2006",10182.33,0.012519199,4272.2,0,83.508609,1423.530029,0.012519199,0.00847644,,-0.001418016,0,0,0,0,0,0,0,,,,,,,,
"December 21, 2006",9923.11,-0.025787485,4286.35,0,83.551121,1418.300049,-0.025787485,0.003306638,,-0.003680717,0,0,0,0,0,0,0,,,,,,,,
"December 22, 2006",9893.99,-0.002938878,4377.39,0,83.301667,1410.76001,-0.002938878,0.021017101,,-0.005330433,0,0,0,0,0,0,0,,,,,,,,
"December 26, 2006",10025.34,0.013188386,4370.85,0,83.561615,1416.900024,0.013188386,-0.001495158,,0.00434283,0,0,0,0,0,0,0,,,,,,,,
"December 27, 2006",10031.46,0.000610267,4355.94,0,83.511609,1426.839966,0.000610267,-0.003417067,,0.006990782,0,0,0,0,0,0,0,,,,,,,,
"December 28, 2006",10058.46,0.002687917,4405.02,0,83.551042,1424.72998,0.002687917,0.011204369,,-0.001479877,0,0,0,0,0,0,0,,,,,,,,
"December 29, 2006",10040.5,-0.001787158,4391.71,0,83.551042,1418.300049,-0.001787158,-0.003026127,,-0.004523302,0,0,0,0,0,0,0,,,,,,,,
"January 3, 2007",10066.32,0.002568284,4438.91,0,83.551042,1416.599976,0.002568284,0.010690178,,-0.001199388,0,0,0,0,0,0,0,,,,,,,,
